1.0,1.0e-12,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.0982384764439431e-30,9.862793861603966e-31,9.451891273658648e-31,1.093987515722445e-30,1.0898343682620554e-30,10000.0,1.0898343682620554e-30
1.0,1.0e-12,0.0001,10000.0,10000.0,10000.0,10000.0,10000.0,1.0866565954441491e-30,9.81502223056967e-31,9.334608641234156e-31,1.0810609353891815e-30,1.0901547718168266e-30,10000.0,1.0810609353891815e-30
1.0,1.0e-12,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,3.7049616720601917e-31,3.531745542487146e-31,3.490504742245327e-31,3.798632357756946e-31,3.696877961508598e-31,10000.0,3.696877961508598e-31
1.0,1.0e-12,0.1,10000.0,10000.0,10000.0,10000.0,10000.0,1.9984040362514495e-31,2.034968505790627e-31,2.0043079103139765e-31,2.0742540599642465e-31,2.050382856547211e-31,10000.0,2.034968505790627e-31
1.0,1.0e-12,0.5,10000.0,10000.0,10000.0,10000.0,10000.0,1.993617929422768e-31,2.0215951872693727e-31,1.940803714444137e-31,2.007188804580907e-31,1.995864944708687e-31,10000.0,1.995864944708687e-31
1.0,1.0e-12,1.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.037832648322662e-31,2.023874395819078e-31,2.0325005706825023e-31,2.0228360174770046e-31,1.9845061007139937e-31,10000.0,2.023874395819078e-31
1.0,1.0e-8,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,8.369253528481955e-23,7.193991104954778e-23,7.131807186558168e-23,8.295672013678708e-23,8.416688773323811e-23,10000.0,8.295672013678708e-23
1.0,1.0e-8,0.0001,10000.0,10000.0,10000.0,10000.0,10000.0,8.136458210377872e-23,6.993851365075754e-23,6.933402952316829e-23,8.064919554049253e-23,8.18257209622224e-23,10000.0,8.064919554049253e-23
1.0,1.0e-8,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,1.4441493553858078e-23,1.2408576791074355e-23,1.2301160233152632e-23,1.431447664497088e-23,1.4522138258139375e-23,10000.0,1.431447664497088e-23
1.0,1.0e-8,0.1,10000.0,10000.0,10000.0,10000.0,10000.0,3.911866836669395e-25,3.3570414174075124e-25,3.3278826115449663e-25,3.8781416348686107e-25,3.932647219350035e-25,10000.0,3.8781416348686107e-25
1.0,1.0e-8,0.5,10000.0,10000.0,10000.0,10000.0,10000.0,1.8053647798373403e-26,1.5482793288359328e-26,1.5348503861937705e-26,1.790226324158897e-26,1.8145972394808368e-26,10000.0,1.790226324158897e-26
1.0,1.0e-8,1.0,10000.0,10000.0,10000.0,10000.0,10000.0,4.602782570787795e-27,3.9466338610991875e-27,3.9130974220753064e-27,4.5644771563992224e-27,4.6267455319524996e-27,10000.0,4.5644771563992224e-27
1.0,0.0001,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,8.36914451501785e-15,7.193863880781814e-15,7.131573725903942e-15,8.295571601379436e-15,8.416586988250399e-15,10000.0,8.295571601379436e-15
1.0,0.0001,0.0001,10000.0,10000.0,10000.0,10000.0,10000.0,8.136409930140226e-15,6.993779492024674e-15,6.933222769284654e-15,8.064880089793346e-15,8.182524828061972e-15,10000.0,8.064880089793346e-15
1.0,0.0001,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,1.4441473766839673e-15,1.2408506293678573e-15,1.230106256666887e-15,1.4314497563359883e-15,1.4522114377252852e-15,10000.0,1.4314497563359883e-15
1.0,0.0001,0.1,10000.0,10000.0,10000.0,10000.0,10000.0,3.912133335309894e-17,3.3572315902447913e-17,3.3281319126845034e-17,3.878399850783702e-17,3.932905245354313e-17,10000.0,3.878399850783702e-17
1.0,0.0001,0.5,10000.0,10000.0,10000.0,10000.0,10000.0,1.8056368689577875e-18,1.548452190824809e-18,1.5350785622766659e-18,1.790356326433989e-18,1.814917493100919e-18,10000.0,1.790356326433989e-18
1.0,0.0001,1.0,10000.0,10000.0,10000.0,10000.0,10000.0,4.602988384648394e-19,3.946780888101475e-19,3.9127487622205973e-19,4.564221596583297e-19,4.626469191454869e-19,10000.0,4.564221596583297e-19
1.0,0.01,0.0,10000.0,10000.0,10000.0,9661.0,10000.0,8.364572975012343e-11,7.188592172083012e-11,7.112438623540756e-11,8.292253558617236e-11,8.413123775422403e-11,10000.0,8.292253558617236e-11
1.0,0.01,0.0001,10000.0,10000.0,10000.0,9671.0,10000.0,8.132026544261588e-11,6.988725027772414e-11,6.914878874890006e-11,8.061698311748602e-11,8.179203915938831e-11,10000.0,8.061698311748602e-11
1.0,0.01,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,1.4438133549182806e-11,1.2404677497366208e-11,1.2287300887325158e-11,1.4312063715870395e-11,1.4519572077225112e-11,10000.0,1.4312063715870395e-11
