1.0,1.0e-12,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.291958115699652e-14,2.2920693239729465e-14,2.317505342090873e-14,2.3658383269738508e-14,2.2921294147742833e-14,10000.0,2.2921294147742833e-14
1.0,1.0e-12,0.0001,10000.0,10000.0,10000.0,10000.0,10000.0,2.284560217651074e-14,2.2846715471294967e-14,2.3100536810232405e-14,2.3581715518234554e-14,2.2847313722077745e-14,10000.0,2.2847313722077745e-14
1.0,1.0e-12,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,1.7476540974867327e-14,1.7477814417509674e-14,1.7686786632247223e-14,1.802312462110684e-14,1.747816824387662e-14,10000.0,1.747816824387662e-14
1.0,1.0e-12,0.1,10000.0,10000.0,10000.0,10000.0,10000.0,6.1148987023765565e-15,6.118007845488477e-15,6.1880964396824255e-15,6.302000248982582e-15,6.116696388602243e-15,10000.0,6.118007845488477e-15
1.0,1.0e-12,0.5,10000.0,10000.0,10000.0,10000.0,10000.0,2.0503917644435492e-15,2.0554260468866376e-15,2.0616194486587683e-15,2.1214666014612555e-15,2.05223623862101e-15,10000.0,2.0554260468866376e-15
1.0,1.0e-12,1.0,10000.0,10000.0,10000.0,10000.0,10000.0,1.2152343569427311e-15,1.2189644878761695e-15,1.2183712966732149e-15,1.258926727296237e-15,1.2161701992165473e-15,10000.0,1.2183712966732149e-15
1.0,1.0e-8,0.0,10000.0,10000.0,10000.0,10000.0,10000.0,2.9559438964191323e-10,2.9592201298853527e-10,2.9739191235519674e-10,3.063872917777522e-10,2.956222184955647e-10,10000.0,2.9592201298853527e-10
1.0,1.0e-8,0.0001,10000.0,10000.0,10000.0,10000.0,10000.0,2.947484931642696e-10,2.9507546135767777e-10,2.9654044305813107e-10,3.055115935486511e-10,2.947764073994197e-10,10000.0,2.9507546135767777e-10
1.0,1.0e-8,0.01,10000.0,10000.0,10000.0,10000.0,10000.0,2.3102318810099301e-10,2.313008311081555e-10,2.3242450303584383e-10,2.395052807811572e-10,2.3105652408166132e-10,10000.0,2.313008311081555e-10
1.0,1.0e-8,0.1,8943.0,7977.0,8728.0,8188.0,8509.0,7.906240169411763e-11,7.921186861321752e-11,7.957754116854638e-11,8.19741265354487e-11,7.909772402955653e-11,8509.0,7.921186861321752e-11
1.0,1.0e-8,0.5,6367.0,5827.0,6575.0,6036.0,6357.0,1.9684938387887524e-11,1.9752520072585668e-11,1.9753697266487008e-11,2.0426619799070024e-11,1.9708422879069122e-11,6357.0,1.9752520072585668e-11
1.0,1.0e-8,1.0,5934.0,5395.0,6144.0,5605.0,5925.0,1.0942705535136047e-11,1.0988768295924144e-11,1.0954801492779186e-11,1.1331423599588105e-11,1.0959906217420796e-11,5925.0,1.0959906217420796e-11
1.0,0.0001,0.0,588.0,906.0,808.0,702.0,574.0,1.196402428777463e-7,1.1527325765694712e-7,1.1393487333298894e-7,1.1951764545675395e-7,1.2091098625809045e-7,702.0,1.1951764545675395e-7
1.0,0.0001,0.0001,588.0,906.0,808.0,702.0,574.0,1.1955658990297543e-7,1.1519201262721922e-7,1.1385479284098995e-7,1.1943387940825947e-7,1.2082640307287732e-7,702.0,1.1943387940825947e-7
1.0,0.0001,0.01,588.0,906.0,808.0,702.0,574.0,1.1187885057322655e-7,1.0773655189262583e-7,1.0650527970533048e-7,1.1174587079511002e-7,1.1306349714669356e-7,702.0,1.1174587079511002e-7
1.0,0.0001,0.1,588.0,908.0,809.0,703.0,574.0,7.392727750709107e-8,7.090247213232009e-8,7.016267087376713e-8,7.373179749618228e-8,7.469960340819468e-8,703.0,7.373179749618228e-8
1.0,0.0001,0.5,585.0,908.0,806.0,699.0,572.0,4.629606924220222e-8,4.380275207659395e-8,4.33626951269535e-8,4.585536541886753e-8,4.679509400972502e-8,699.0,4.585536541886753e-8
1.0,0.0001,1.0,581.0,906.0,802.0,695.0,337.0,4.529396885528924e-8,4.23193762192497e-8,4.187045897465465e-8,4.4585227394025375e-8,4.5795932000897405e-8,695.0,4.4585227394025375e-8
1.0,0.01,0.0,100.0,40.0,402.0,247.0,92.0,7.676349539487588e-7,0.07084920643333158,9.61434817982802e-7,7.835152149631297e-7,7.682244713729023e-7,100.0,7.835152149631297e-7
1.0,0.01,0.0001,100.0,40.0,402.0,247.0,92.0,7.673444450224958e-7,0.07077353776274033,9.61410953716849e-7,7.831876307256997e-7,7.679317336452606e-7,100.0,7.831876307256997e-7
1.0,0.01,0.01,100.0,40.0,401.0,252.0,92.0,7.3969286777356e-7,0.023199591125289437,9.60533497722032e-7,7.537286177741906e-7,7.400880292459439e-7,100.0,7.537286177741906e-7
1.0,0.01,0.1,103.0,41.0,395.0,652.0,96.0,5.686542065549478e-7,0.013035799280210918,1.1698079421444547e-6,6.297814518723922e-7,5.687763947366925e-7,103.0,6.297814518723922e-7
